Compound	HMDB	Kegg
CPD-19597		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>D08568</a>
CPD-13825		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11992</a>
CPD-18491	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB62240</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16172</a>
CPD-17209		
CPD1G-332		
CPD-15639		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C13952</a>
CPD-15932		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15683</a>
CPD-17383		
CPD-13822		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15680</a>
CPD-22051		
CPD-24810		
TYLOSIN	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB34108</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01457</a>
CPD-17331	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB62250</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16167</a>
CPD-17193		
CPD-13949		
CPD-13810	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB14916</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C13173</a>
CPD-23630		
CPD-26193		
CPD-15996		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20740</a>
CPD-13834		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11998</a>
CPD-10325		
CPD-20496		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C12753</a>
CPD-15958		
CPD-17626		
CPD-13831		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11993</a>
CPD-17469		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20996</a>
CPD-17213		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08073</a>
CPD-14239		
CPD-15940		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18845</a>
CPD-25272		
CPD-13826		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11991</a>
CPD-25268		
CPD-17210		
CPD-17631		
CPD-15933		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15684</a>
CPD-17623		
CPD-13823		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15682</a>
CPD-17465		
CPD-17207		
S-2-INDOL-3-YLACETYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15489</a>
CPD-13950		
CPD-25269		
CPD-13820		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15681</a>
CPD-17624		
CPD-26194		
CPD-17468		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20997</a>
CPD-15997		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20739</a>
Z-11-TETRADECENOYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06737</a>
CPD-13835		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11999</a>
CPD-25271		
CPD-13808	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01916</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06838</a>
CPD-17803		
CPD-21477		
CPD-15959		
CPD-13832		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11996</a>
CPD-22523		
OXALYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00313</a>
CPD-22524		
CROTONOBETAINYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20748</a>
CPD-2462		
CPD-22370		
CPD-5922		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16257</a>
CPD-22360		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C22201</a>
CPD-23365		
CPD-7672	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01527</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08276</a>
CPD-15029		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C09791</a>
CPD-21498		
CPD-9980		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20789</a>
CPD-20683		
CPD-22364		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C09792</a>
CPD-18078		
CPD-16440		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06070</a>
CPD-15896		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C14120</a>
CPD-8717	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB38172</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C12077</a>
CPD-22365		
CPD-15369		
CPD-21280		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C22014</a>
CPD-14406		
CPD-8694		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06087</a>
CPD-12897	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60421</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16466</a>
CPD-12113		
CPD-19249		
CPD-1137	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB03377</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00531</a>
CPD-21185		
3S-CITRYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00566</a>
CPD-8725	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB61925</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C12078</a>
CPD-21157		
MALONYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01175</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00083</a>
14-APO-BETA-CAROTENAL		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06734</a>
CPD0-1673		
CPD-8708		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11888</a>
CPD-7206		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19728</a>
CPD-322		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00920</a>
CPD-21150		
CPD-226		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02331</a>
CPD-7618	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB36103</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16461</a>
CPD-21215		
CPD-21419		
CPD-21147		
CPD-20580		
CPD-8729	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB36811</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C09118</a>
CPD-21205		
CPD-17487		
CPD-21190		
CPD-15366		
CPD-8712		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11889</a>
CPD-8669	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB36061</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C17062</a>
CPD-14394	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB62247</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16164</a>
CPD-21158		
CPD-12703		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21081</a>
CPD-8479		
CPD-12935		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19892</a>
CPD-11529		
CPD-21154		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19730</a>
CPD-10505	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60307</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C17343</a>
CPD-21148		
3-HYDROXY-PROPIONYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06807</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05668</a>
CPD-21206		
K-BUTYRYL-COA		
CPD-21191		
CPD-9408	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60124</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06028</a>
CPD-21159		
CPD-26199		
CPD-13368	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB59605</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20695</a>
CPD-22292		
CPD-8661		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19731</a>
CPD-21416		
CPD-15028		
CPD-21155		
CPD-20207		
CPD-7204	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB36565</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C12287</a>
CPD-17262		
CPD-20124		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00009</a>
CPD-21149		
CPD-15362		
CPD-21214		
CPD-14205		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18323</a>
CPD-17216	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB35091</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20894</a>
CPD-12675		
CPD-21203		
CPD-11526		
CPD0-1373		
CPD-14647		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20692</a>
CPD-10054		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11407</a>
3-HYDROXY-3-4-METHYLPENT-3-EN-1-YLG-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60372</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04675</a>
CPD-15774		
GLUTARYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01339</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00527</a>
CPD-12930		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08607</a>
CPD-73		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00845</a>
ACETYLMALTOSE		
CPD-12937		
CPD-25991		
CPD-7420		
CPD-22108		
CPD0-1316		
CPD-16861		
CPD-21413		
CPD-7413		
CPD-19601		
CPD-14297		
CPD-14851		
CPD-16937		
CPD-7196		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C13433</a>
CPD-14687		
CPD-522		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02655</a>
CPD1F-135	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB03020</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08606</a>
CPD-13547		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20955</a>
CPD-20698		
CPD-12647		
CPD-14259		
CPD1F-130	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02789</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06098</a>
CPD-11523		
CPD-20679		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08596</a>
2-AMINOBENZOYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02247</a>
CPD-3615		
CPD-7421	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02268</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15981</a>
SUC-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01022</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00091</a>
CPD-16862		
FORMYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB03419</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00798</a>
CPD-14256		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20427</a>
CPD-7415		
CPD-7243	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06889</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05460</a>
CPD-15032		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16282</a>
CPD-25362		
CPD-24934		
CPD-7409	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB33844</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08591</a>
CPD-22105		
CPD-13714		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19894</a>
CPD-21376		
CPD-13165		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20424</a>
CPD1F-4		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C14044</a>
CPD-18821		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21472</a>
CPD-20825		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21836</a>
CPD-16582		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20987</a>
GLUCONOGAMMALACTONE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB32331</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03107</a>
CPD1F-131		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08579</a>
CPD-14422		
CPD-20680		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19921</a>
CPD-12906	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60399</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16471</a>
CPD-18456		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C22254</a>
CPD-7854		
CPD-12454		
CPD-20422		
CPD-11520		
CPD-10753		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19972</a>
CPD-7416		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08599</a>
ACETYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01206</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00024</a>
CPD-15033		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16284</a>
PAP-MALONYL-COA		
CPD0-1370		
CPD-7410	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB36588</a>	
D-CARNITINYL-COA		
CPD-14386	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60443</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20331</a>
CPD-625		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04316</a>
CPD-14732		
CPD-5661		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08590</a>
CPD-23377		
CPD1F-133	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB03101</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08614</a>
CPD-21828		
CPD-544		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02827</a>
CPD-20693		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19920</a>
CPD-20684		
CPD1F-119	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB03233</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08601</a>
CPD-1827		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01920</a>
CPD-14295		
CPD-20423		
CPD-15897		
CPD-14407	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60185</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03595</a>
CPD-370		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01133</a>
CPD-25535		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11055</a>
CPD-12902		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16470</a>
CPD-25532		
CPD-12114		
CPD-14257		
CPD-13385		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11054</a>
CPD-11517		
CPD-25536		
4-HYDROXY-BUTYRYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11062</a>
CPD-3612		
CPD-25533		
METHACRYLYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01011</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03460</a>
CPD-13386		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11056</a>
CPD0-2560		
CPD-13166		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20418</a>
CPD-25534		
CPD-22644		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02030</a>
CPD-25530		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15708</a>
CPD-21420		
CPD-18529		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02130</a>
CPD-20681		
CPD-1776		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06387</a>
CPD-1093	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01292</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06257</a>
CPD-15367		
CPD-14404		
CPD0-1372		
CPD-12716		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19775</a>
CPD-11881		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C07303</a>
CPD-14742		
CPD-1083	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02054</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03345</a>
3-HYDROXYADIPYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB12475</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C14145</a>
3-KETOLACTOSE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01030</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05403</a>
L-CARNITINYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20750</a>
CPD-9409		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06027</a>
CPD0-1293		
CPD-264		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05195</a>
CPD-22372		
CPD-14296		
CPD-21417		
CPD-20211		
CPD-3742		
CPD-17263		
CPD-15363	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB62214</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16530</a>
CPD-14258		
CPD-14300		
CPD-12679		
CPD-3613		
CPD-11527		
VITAMIN_D3	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB14315</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05443</a>
CPD-10066	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB62370</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11421</a>
CPD-14254		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20421</a>
VITAMIN_D2	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB00900</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05441</a>
3-HYDROXY-3-METHYL-GLUTARYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01375</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00356</a>
ISOBUTYRYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01243</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00630</a>
CPD-19346		
CPD-7847	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02204</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08580</a>
CPD-76		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01291</a>
CPD-7957		
CPD-26164		
CPD-11997		
CPD-7958		
CPD-22109		
CPD-17491		
CPD-21414		
CPD-7849		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15967</a>
CPD-19874		
CPD-17660		
CPD-17245		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20968</a>
CPD-20690		
CPD-14809		
CPD-17302		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16279</a>
CPD-13555		
CPD-20429		
CPD-12648		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21082</a>
CPD-16863		
CPD-11524		
CPD-7952		
BETA-ALANYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06805</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02335</a>
CPD-20426		
2-HYDROXYGLUTARYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03058</a>
CPD-12616		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15884</a>
THIOPHENE-2-CARBONYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C07347</a>
CPD-7860		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15966</a>
GAMMA-BUTYROBETAINYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20749</a>
CPD-17664		
CPD-7257	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06891</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05467</a>
CPD-7850		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08592</a>
CPD-25448	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB0004047</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C14143</a>
CPD-17661		
CPD-22106		
CPD-20691		
CPD-21411		
CPD-17304		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16280</a>
CPD-18832		
CPD-20674		
CPD-16851		
CPD-16864		
CPD-14450		
CPD-20427		
CPD-12645		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19685</a>
CPD-12617		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15885</a>
CPD-11521	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB11114</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16331</a>
CPD-7861		
ACRYLYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02307</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00894</a>
CPD-17665		
DEPHOSPHO-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01373</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00882</a>
CPD-7851	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB03154</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08583</a>
CPD-71	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60305</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15613</a>
CPD-17662		
CPD-23378		
CPD-20692		
CPD-207	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06503</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00582</a>
CPD-17308		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15905</a>
CPD-18440		
CPD-20677		
CPD-15899		
CPD-17301		
CPD-14419		
CPD-20428		
CPD-12904		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16468</a>
CPD-14883		
CPD-12180		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C17741</a>
CPD-7951		
CPD-11518		
CPD-20425		
5-HYDROXYPENTANOYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03237</a>
CPD-11466		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15903</a>
OH-CROTONYL-COA		
CPD-7852		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15968</a>
CPD1G01-2		
CPD-17663		
CPD-22847		
CPD-21496		
CPD-20664		
CPD-20682		
CPD-20421		
CPD-18003		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21175</a>
CPD-16860		
CPD-15368		
CPD-12371		
CPD-14405		
CPD-11457		
CPD-12896		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16464</a>
CPD-21245		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20426</a>
CPD-12112		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20394</a>
CPD-20629		
CPD-11218		
CPD-19254		
3-METHYL-CROTONYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01493</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03069</a>
CPD-14387	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60340</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20332</a>
LINOLENOYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06290</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16162</a>
CPD-11472		
CPD0-1162		
CPD-11448		
CPD-317		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02015</a>
PHYTOENE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02181</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05413</a>
CPD-22401		
CPD-21222		
CPD-21418		
CPD-20626		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16340</a>
CPD-203		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01894</a>
CPD-18008		
CPD-17264		
CPD-13150		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19798</a>
CPD-15365		
CPD-11469		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15895</a>
CPD-14392	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06519</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16163</a>
CPD-7953		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08613</a>
CPD-12680		
CPD-20696		
CPD-11528		
CPD-20673		
CPD-10270		
CPD-20457		
3-HYDROXY-ISOVALERYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06870</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05998</a>
CPD-18005		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C22058</a>
ISOVALERYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01113</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02939</a>
CPD-12932		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15867</a>
CPD-9407		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18324</a>
CPD-13966		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C12384</a>
CPD-11465		
CPD-26186		
CPD-7496	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB35776</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15858</a>
CPD-22140		
CPD-22831		
CPD-20670		
CPD-21415		
CPD-20454		
CPD-201	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06467</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02949</a>
CPD-13899		
CPD-17651		
CPD-17259	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02170</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05989</a>
CPD-12614		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15879</a>
CPD-15361		
CPD-14369		
CPD-11462		
CPD-14010		
CPD-21987		
CPD-12649		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21083</a>
CPD-13892	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB15321</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06914</a>
CPD-20665		
CPD-11525	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB11113</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16335</a>
